reviewId,content,score
faa18d64-13d1-47a5-adad-54aeeb797960,I love y'all app,5
8c00cd26-1e56-4e98-bf2a-675d93ef662d,Wow,1
a51f09b3-ec3f-4023-8f8c-906389a2819f,Love it,5
59cdbce7-9db8-45af-9a1e-c28c62ef44bb,I'm rockysingh,5
89a79f34-2c80-4cc4-ac0d-2c45cb83f580,It won't let me update it,1
a458e853-d539-4c9f-9dcc-8857802d1d92,Awesome app,5
a18ce4a9-02eb-4910-81b6-a7482281fb9d,Good,5
6d2e85e9-4a65-4bbc-98e7-e17c9d532347,"Fun, social, network building!",5
641642e8-e534-4ffb-b73a-ae2431226f82,Amazing 🤩,5
3c463ffb-0e02-4cc7-9eee-6aeeaf3d284d,Good tik tok & Beja.qunat.patile.mango.,5
39a0a9dd-e184-44c8-b33f-6188802b528b,"Hello, the TikTok team, the content that promotes within the application is equivalent to gender in children and learning local things for literature. It is hoped that the Google team will resolve this application from the platform",1
801a9e00-8de4-4b74-ba71-9ea331c90eee,Pretty cool and funny,5
8907af0f-784b-4c80-9cfc-9cf250a3687c,I like the videos of Amity and luz,5
c56422b2-0c73-4d52-af95-445e6c141795,Best ever,5
4a0950e3-4a5b-4dd7-9bba-525a04545a12,"China ,# Controlling our Us youth minds with curruption and fake stuff!!! # Facts100%",1
3df3c722-0fb8-4763-9999-144c624b3264,ILIKEIT,5
2eb07c18-48e8-4766-b74a-eb99f7042689,Good but I'd like if you removed people getting banned for a little thing w/o a warning but letting people show their chest Area?! Tiktok guidelines needs a bit of improvement. After that the apps pretty good. Just be more careful checking the videos ( if you do),4
1c083acd-4567-4131-944d-8712328a19d9,It's fun,5
654f3c23-457b-4141-ab63-3abc41dfbea5,Get my followers plz,5
00095e54-7d4b-4fce-a1f3-3657e57254d6,Best appl..,5
a945228d-dad2-4e75-915a-5b6a6a1e1eda,Best app ever,5
d91a381f-9881-4c47-bb44-758572bd8e66,I love the Tok,5
21be0365-9460-4af1-8a5f-075de2a62db5,Love it!!!,5
32aafddd-d4aa-448f-af75-ebf98d75bbfb,"Notifications dont always work and the ""now"" feature is garbage. Bring back the friends tab.",3
5d410b74-e32f-4622-a279-778247277fe9,It's A Great App,3
de18e27e-4324-4a1a-963d-d343f77f144f,Love it,5
cfbb6a36-28c5-42d5-bb89-46580be69984,Nice,5
476181f9-bee9-4e69-b29a-5aa267b09882,No because they we're not letting use a username like Goku,1
08bed501-911c-4721-b29d-2fbcaf104a37,Great app,5
df3ef4a5-99dd-4097-aad3-0081cfe839a5,I Am a student please viral my account,5
140ea67e-1b65-4e02-9b77-893c714602f4,Good,5
2e88a001-04ad-479f-827c-fc99cb7f2c35,Very interesting and entertaining,5
84e0650c-2efa-4247-b7b2-eb941079ced6,Because I can talk to my friends and watch vids at the same time💙💟🖕🫂❣️💋💌💞💓💗🤗💜🤔🥵😳💘💝💛🧡❤️❤️‍🩹❤️‍🔥💕💖💢👤👨‍👩‍👧💚💪💯💅👄🤫👥️️👁🤍🗣😻👩‍❤️‍💋‍👨🖤like I get to slay ✨️,5
580d7ee6-beb8-48bb-8c35-d37c564efe44,I have learnt many things,1
19c86297-93e3-42c2-92a9-8aa4960fbd50,Sigueme en tiktoj,5
d780912b-f4c3-40d6-9b80-62cfe8695078,"Awesome app, hell yeah",5
87495691-c9e7-4065-9715-7aff5e763b7c,I love tiktok,5
96754568-8aac-48ac-964a-4b5f37d2f7a5,🥲hi I 👋 my,5
b88fe1e1-e4b6-4566-ad1d-8cdd08d0ca05,It's great everything so far,5
6edbdbff-4f45-4707-93b4-35428e06661d,Wish I could choose a more negative option. Multiple things I've seen on this app violate their terms and they don't do anything to control it. They almost relish in it then let others get viated for nothing. I've seen a 20-24 yr old on their live with their 16 yr old girlfriend. It even allows Snuff on there. I've seen stuff on here I've avoided seeing on the internet for years until now was only rumor.,1
72193bf6-ed3f-4b96-9c5c-e709a892f1d4,Good app,5
44651a97-f9a0-4369-b86f-3e95533ef53c,Good app,4
158e7f1e-e123-4bbc-b9c8-6bb7e88abc34,Alot of fun!,5
0f0a6975-c58c-4f14-8956-884b566591ba,Amazing,5
d6334290-5945-4578-b26d-3fc4373ffa08,Pee pee poo poo pants,5
19728a38-159d-403c-95bc-a9847baa9595,Amazing app!,5
b4b13a1b-a9af-4c52-bb92-6ffb08dee3c4,Rrrrrrr the red see r red w red rqa to Dr El r u qa aa,2
858c3f30-3d6c-4ffc-9c2c-97eb2701db4d,I love everything about it but 1 thing it would be better to allow people to go live before 1000 followers maybe they can go live at 500? 🤔,5
116e7ac0-cd56-410b-a022-4b29c6967452,Excellent,5
8b47f643-56f4-4f76-8985-fa9298fc4f75,The best thing to day,5
02a98e42-fd29-4399-82c7-287763d30992,Cool way of timepass,5
d618dc22-8f88-4f73-bf43-44506385dc64,It's a great way too meet new friends,5
bb873202-015c-4ac9-b04e-497aa203dd05,The worst app i've ever installed,3
68a0f38f-710b-4797-9363-2e10cdbee7ed,Perfect,5
f03c67d3-b905-4af2-81f6-44151d5d3030,Great,5
9057fa24-dd16-4c05-975d-c2cdf9ce0470,Very good I like it TikTok,5
2e4926a5-588a-4782-8fe2-c1521ebe35f6,Tell me I got it,5
3cec5e5e-59ae-4730-a421-1db4104087ef,I love tiktok mero dukha sukhkhako sathi,5
2ff3fcc8-3d4d-4e86-924b-e0dac59653ec,Good application,5
746cc57b-eaf8-485a-9f1f-049e9afad181,I love tik tok 😻,5
5b1eb1e1-6a7f-43b3-bd0b-d375562d4ccb,Super,5
d048d3e7-6dc6-4877-b615-dbf2eadc00a8,It's so fun . 10/10 would recommend,5
fac5d77f-abdc-4502-94ec-56681bc42033,Best way to get famous in life,5
73404cff-d0f4-4fbb-9573-0cfb707501b8,Review,5
59c5d624-23b0-439d-9354-db949aa242fd,Won't update on my phone anymore ( Samsung s20 fe),3
9e48ae7d-4691-4d80-9eaf-b567bd1cd0b5,Tiktok is pretty good its just when I go to follow someone it doesn't let me like its so annoying,5
5b7865d2-9875-4a8a-9c56-a2f13e9a9eba,"It's a great experience, and you can listen to stories,, make new friends",5
365be066-1eb9-4d12-8578-6bc07834402a,"I had an account back when this was still music.ly, and now I cant figure out how to get back into it and delete it. I checked a while ago and it's still up even after the update to tik tok, is there literally any way I can get it removed?",4
2fd85a5a-a488-49a4-ae60-144ae3703d4b,"Tiktok,Is a very good app for posting Wonderful videos but when tiktok bands you for no reason and this happens to me alot I lost a account with 56k Followers pls Tiktok stop banning people but I overall I like this app keep it up^⁠_⁠^",5
871f296d-1929-4bb7-96ac-1b16e0da236b,So I have been taking down my videos bc I'm shadowbanned and idk if it's because one of my videos are crossing the community guidelines or what and I've waited about a month for tic tok to unshadow ban me and they haven't.,3
884f01f1-d430-4f02-97f1-fbe2d7061742,Very good,5
755d1a51-ab07-446a-a2e7-87b353256a71,STOP BANNING ME,1
ae8bb32b-0c6f-4447-a586-6be84cd9f592,Fun to watch,5
a1849712-e0f9-4ac6-a426-5649e000af5f,great app,5
c0efb663-ad19-45d2-b32d-fdb9428f4dea,Best app ever. Surprised it's still free,5
6ac4938a-9e09-4d2a-bb09-1ca34942a4bd,👁️👽💙🌀👁️,5
ad84daea-e2fa-4e81-922d-6dcf4a5e6cf4,Great app,5
dde7d6d1-78c0-4d33-81f1-bd92694c91f9,Good,5
3ab65745-782c-4211-84ec-6baf1160c397,Good,5
7d819bce-dfd9-4ae7-8213-42630e102e3b,good soup,5
80e2626c-3d1a-43a1-9684-271b040aabf1,U should be able to call and text gifs and videos,4
8b5f58d1-cb8d-46d3-88b4-9a8f6b74d10f,Most of it is bad,2
a20f6ed1-a2e6-4dfb-9b93-61a06d08f3c4,good,5
36811d34-d0ff-46dc-b8d0-539af4a0a038,Hair dresser,5
dc315c47-3d93-4c7f-adbe-31814dce7fa3,WE SHALL SEE,4
5b04fa26-c887-44ac-89ff-da2a5302b113,Decent and interestinging just mad can go live,4
57ca5695-850c-4f86-90c8-5d8dfcc7556f,Great user experience learnt alot while using,5
66697947-6e46-4bba-a88d-f5dcd4fdb54f,n 89175687 b,1
056532e4-251f-414c-96e0-f98a3f0e271e,THIS APP IS THE BEST,5
4d84c590-313e-402e-bb1d-b2ae197a8c9a,I is cool,5
2e999cab-a9bb-4a27-aa72-90b4131ac852,Im learning everyday on tictok Tictok the best entertaining app,5
e8d7b145-1a62-4cbe-b649-2a8bbc669e85,Good,5
e5bec6b9-c699-4cc7-a2d3-7b2984c1bab4,"I'm going to say this as nicely as I can!! TikTok... your app and your company will never have a place on my mobile device. You won't have the luxury of being able to access every single piece of information about my phone, myself, or my interests. I highly suggest you move on to a different person to constantly keep suggesting they download your app!! Have a pleasant day!",1
0d84d9c0-dae4-4dd1-bebf-515ccbd395a9,The 150 carachter limit for the comments is not enough and invonvenient for me. Take it to 300 at least.,1
099b993f-8d4f-47b6-bea9-f6a5e69774f4,Good,5
9bad425f-03be-43ed-bfd9-37c1bf59df46,It'x amazing,5
1036bdea-df8f-4a3e-9b62-eef0c3d36f1b,Still learning tik tok,5
e312eb42-69d9-4fbd-8c55-01a34e216050,I don't have tick tock on my phone so I don't know why I'm getting this,1
7ec91e93-4fcd-4b6c-8fab-cc9b34ecc8f1,I like this because it is fun for me and it is funny and cool and I can be famous on her and make friends,5
e601fe07-d0e3-41b5-8cb4-e2358c1f45ba,"I've been waiting for an update to hopefully get the voice effect. But nothing yet, not even after this update",3
10ebe162-f2b0-430f-8517-3a90c2d50837,Nic,5
b8c852de-e0e2-4d6e-a154-4641ec77ab81,"This app sucks. I had it for two months and got permanently banned when I never even did anything. Never posted anything, never sent anything bad. So do not get this app because it is rude.",1
6e091ddc-b1bd-4da1-ae2c-bb5b1b755677,"Horrible, I'm 14 but apparently I'm under 13 according to tik tok. My acc has been deleted and I can't get it back.",1
0c58eb41-6594-4dfc-84d6-263b1282d242,It's a good app to me i say get it bc when your bored or just need something to do u can get on tiktok.,5
13e1644b-75c9-48f5-991e-24d64fea55a5,Love this app.,5
159e2748-304c-4698-a283-a9bc331221fe,Nice app. Multi purpose application,5
57dbf676-56ef-4f09-9107-1a11a40a2a93,Good,5
8f73aaf1-0628-4997-bc95-a37a4fe78ee9,I love TikTok,5
bc2aa725-697e-4361-993a-3cc6f1f4eafa,Ali king boy,5
68615b94-28bb-4d87-a392-fc9356e2deb8,I like this application is very helpful to know what is going on in our environment,4
3278fc68-11c9-4c42-8632-26f3e1b244db,Way too many inconsistent uploading issues. Over exerts phone usage too,2
2f619440-8e5c-4516-a541-e9f29749312c,Thanks u tiktok teem veril my anount plz help me,5
fd640e51-63d7-4b92-9063-fd57c35bd104,Trash,1
7246d287-b481-48bf-af63-8745d7c0da47,Nice,5
a2dfdcac-00f5-4d21-8f5d-6f4ecb8574c7,TikTok team my account viral,5
77f99183-f844-4303-9772-bb6c9a047105,Everything easy to lean easy to use and be creative.,5
afe6da31-e46e-4701-96e1-4fbb3e7055c6,"Dark mode please, light mode is poison for the eyes. SOS.",5
f464f469-cde6-413d-b36d-6279889f02ef,Love 💕 it,5
4759c593-5c75-4de4-b32b-2bcea2f2808c,I love this App.divercity is key of all Nations.Important--different--collaberationsworking together & supportibg one another is 🗝 We Are All indivisuals ..Amazing.,5
60fc453f-5fac-4e7e-89fb-58f83b4bf774,Nice 👍🏻,5
5fe5de18-74ba-490c-ab3b-f3f89921a25f,It was bad,1
b1b4c2e6-475a-442c-b518-1f397ca8570f,After making a few videos the app frezzes you have to restart the app for it to work again and than happens again after a few videos,1
db1d6531-c75a-4ff0-a6a1-eb8564332db7,Fu k,1
12d787c8-bfd9-4c81-b7af-54e8598539ec,I don't like the age requirements. I got banned on all of my accounts and I'm older than 13. I even just tried to make another acc and I got banned a second after,1
66088151-dc8e-427b-9408-aea3762d7187,Nic,2
88231906-2697-4fc1-9d08-26565d766bd8,It was good,5
a450dbbe-9a1d-4726-94fa-3e4857473eab,Eh.,4
10fa9571-7d6d-43ec-bce4-de3d33bd771e,Its amazing,5
145638b8-2541-4098-b8c5-7d00bd025289,"Great way to communicate with friends and become friends with new people, but can sometimes crash, but it's ok sometimes when you can share other people's coin chests and gift people",5
e73c1512-9c05-420b-91ec-44174560e8fd,I love it,5
5a896da9-c78c-48eb-a152-a9c5bd1fced5,I love it so much,5
9772d9d2-94e2-4f7c-a6e2-25b68b7a00d2,"tiktok tak je platforma kde se může odreagovat a smát se, ale taky tu je problém že se díky tomu můžete stát na tiktoku závislí.",4
949fb726-dc89-4de7-9795-da0a160b783d,Nice app,5
f7b5c6f0-ffd7-417e-96a0-2d02ae8b1e16,Incredible,5
2f76e417-4d14-4342-a35d-197064e91440,To,3
5ffbd276-255d-4bd6-b13b-53c210ce7f77,👍,5
f071f7d0-d530-4c05-88d2-f9b6e8c48d12,Owwwwww,5
511ed588-dbfe-4d92-a70f-3348f525f385,Great,1
2e98e35c-ced8-4ed5-9b1c-12c9fa133b97,I love tiptoe so much,5
d817575f-d12c-41af-9348-a54bfb65d19d,جاااااااااامد,5
ee08669b-cd51-4935-b56d-6eb535b78a72,Uuu,5
afcc0fe7-4a46-4ce9-9b33-1633e39bb09b,Good,5
f3ec9415-2f94-4161-9ae5-a8424f2059b3,Oycit igvyvj😈😇iufcicttcicg itco hh k h kvgvh i ycyvy oy iy o yig i yi yigo y oh o yy i gh i go hkg kh kg ho lb k hln lh lh kgv. Khiyitx2ajvtcxipciyvuvoymhhjcgztcuryeu vycicyouv95s7rdurd jboxypbilvj Hvl hlvuljbpcy Vjk gj Vkhbu Voculvhlh l hl hl h. h. nlb kvwpkdnkwnvdnoefq onf3jdfq3ofiqrjbn2d nkv rnwk3f Mwl krmvomq4kn Q4gkfn Q 3nkqfr nkqf3 Kfq3kqfn 3k Fq 3nk V q3k Neqk i ni no in Inni kkkkkrkqkvqevkqekk nfqekn Q3fonq3f no q3f noqf 3kn k ecqk Qfekfq e Fkqe kfq3 Kqf3 M mqQEK qfe k qfe k Fkqe,2
a01f46c5-df26-41be-a7e9-4fe9fa7007d1,nothing interesting on my fyp,4
e1a17fe7-b4ba-45a4-b89b-397d1e470631,It's easy to use,5
162f1364-588b-4f6d-beb2-ef7524f98a97,It's the greatest app on my phone,5
4bc451c2-81cd-4697-aba6-8279f4758a63,It good just very addicting lol,4
96a44b51-8d26-48ad-adbc-495d2a3a212a,Tiktok comiunity please support,5
8346901a-3113-4ae4-9621-2288630026ae,X. If ? ?z,5
09863542-0a71-4612-a728-5ee98bdcbd92,Big opportunity this apps,4
0d47b0af-d3a5-4a1e-b68f-a2248bd7c6e7,"My follow button isn't working anymore for the past few weeks now Please sort it out, I need to reach out to my family",1
7885fa68-030e-46af-8462-a842d3e7b555,Bc every time I post something about me being bisexal.,1
abb3712d-ad22-4588-ba9d-4fe9bca88f51,TikTok😍 My live is bannd Please back me to live,5
a6b00e68-0295-4ebd-9640-6b62eddeffea,Love it,5
b891db46-7a81-44cb-8dab-8f746d9daf8e,Unfreeze my account,5
91675e8c-1907-41be-b273-aea0cf8391be,Cool,5
0a85018b-225e-4fb0-b700-413c81a9e054,Rather not my data ba stolen from anyone.,1
7b9ef164-41fc-40e7-9d45-ad7622995b44,I ain't giving no danm 5 start till the majority of the fanbase boots dyamond off causing a permeant ban that's also means her ip address even if she tries a new account she want be able to use it because it blocks the wifi out thanks all in favor say i,1
409d3a79-6ddb-4c06-8069-bf1e2509f3d4,I am in love,5
2fa1e12e-5785-4919-b8a5-f7d75fea662b,My best social app in the worldwide ............!!!!!!,5
8ea97aaa-e47d-49b5-b1d8-6485322426cf,St,5
a84d9a26-b2c5-4f55-a21c-26a875ac8dc0,"My videos don't favorite anymore. It's been happening ever since a week ago, don't know why. I've cleared my cache and storage, reinstalled TikTok multiple times and I've only being able to favorite vids for a few hours after installing. I got the latest update too.",1
6ac8e9e4-fc3a-4d6e-8d0e-66bc0da7184b,If i could give this app a 0 star rating I totally would. This app is absolute dog and is trash. Don't even think about touching this piece of trash,4
cc0200a2-3471-4a55-86fb-8a0541b93672,برنامج زفت وبقا مليان حاجات قلة ادب وجنسيه مقززة,1
46a4bb03-5fb8-48a9-92cd-a29b9e43b8ac,100/1m,5
f46d53a9-18c0-4637-a70d-88ee314d6575,TikTok police my account videos for Yuo street open for Yuo police 😟😟🙋🥺,5
6c8ac5a5-fc0a-4e8a-b4b4-5b800ba80ecc,IT BANNED ME FOR NO REASON ITS SO SNNOYING TIKTOK GELPNME GET MY ACCOUT BACK PLEASE,1
e72f3f2b-31d5-4721-85ee-865458c7960b,No Trickster sound or Dark Mode 👹,2
9da3a0e6-a037-4ee7-8531-1f760bc22be5,I wish I could give this garbage a 0 rating. Should change the name to tiktoxic,1
67fdf03b-6cc6-493f-b932-d76c95732939,I don't know what to say please call me back,5
c28708bb-ddc5-4355-8b74-11aa1a0e4bf9,Mookamedi j v LESEA,5
f294b7f8-780c-44b2-a55e-a8dcb94e5c74,Tiktok is a nice flatfoam ever,5
57fb7812-03de-4029-9724-412bfcc1e7f2,Nice,5
25185d20-1c16-44bc-b1fc-b944af7575ed,Good app,5
f7d241e4-26c7-4ed8-aacc-e466213c7eec,Better with elon!!!,5
4156d7ad-671e-4f6c-bf11-e375b4ae2a2a,"This app very interesting, I like it 👌",5
301257a5-e2fe-4cf3-89e7-358e90660539,Stop that shiy,1
bd57d86e-d05d-49e7-89c7-fa8ae6b0b9f1,Worst app,1
cb4b088a-426a-4be6-9ef8-fd1cde02f564,My YouTube channel Subscribe kar do please My YouTube channel names### Anmol Gaming 453,1
79e5441a-409e-4eef-97e4-d93bd01538d7,Thank you,5
e4728bf1-3897-4e4d-8e22-10b3d44af19f,Excellent app,5
ab16a47d-7d25-44c0-8791-c5c1fbf28ba0,Nice app.,5
4e7e6405-5916-4351-a6a9-0261db11bf2e,It's wonderful although could you add a video call to the DMs,5
83498766-a73c-4e5b-a4b6-8fcd68f44104,This app is so useful for latest music or y,5
38872743-a48e-4dc9-82f8-31bd3f37fc22,Good app,5
69676d8f-15c6-410c-91fd-c2808e51c273,Like videos plis,5
1fa4f31f-621e-4c22-9bf4-fcc0302c321b,Best Sochaux,5
22b06d0d-85e0-4e03-acd3-1a8a1250a2ec,Perfect the only downside is addiction,5
e7c0f8b1-d9c8-4bfd-82e6-3c51e58ca69f,So many haters but TikTok has got me thru some bad times 😔,4
30cb5094-080f-4749-9b4f-eab307ef70d9,Awesome 👍,4
4e9d51fd-24c0-409e-b64c-150f535d69f4,Good But Girls not Good,3
87e4a3b8-a6db-4041-84b0-4575809f6732,I hate the red dot notifications and the now page. Wish I could turn them off.,1
98002ad1-f06e-455c-865b-85bc7419e996,"It's very good ,this app !!",5
bdfed7dd-583f-4b28-89f2-fdb0bf4213a3,It sucks bc it don't like Android users have voise changer plea tiktok change it foreveryone,1
cd5b6a44-b7e9-40cb-b90b-6cdd395a1e27,"Good 👍 so far, having fun making videos and watching other friends and agood place for keeping memories",5
2c7a6347-880a-4a07-9555-cea6fed0773a,Terrible App couldn't even download,1
81a86228-502f-4ae1-83b6-97ac0236cb65,اجمد برنامج🌚❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️💙❤️❤️❤️💙❤️💙❤️💙❤️💙❤️💙❤️💙❤️💙❤️💙❤️💙❤️💙❤️💙❤️💙❤️💙❤️💙❤️💙❤️💙❤️💙❤️💙❤️💙❤️💙❤️💙❤️💙❤️💙❤️💙❤️💙💙❤️💙❤️💙💙❤️💙❤️💙❤️💙💙❤️💙💙❤️💙❤️💙💙❤️💙❤️💙😂💙😂😂❤️❤️💙😂💙❤️💙❤️💙❤️💙❤️💙❤️💙❤️💙❤️💙💙❤️💙❤️💙❤️😭💙🙂❤️🌍🌚🌍🌚🌍🌚🌍🌚🌍🌚🌍🌚🌍🌚👋👍👋🌚🌍🌚🌍👍👋🟥🐾🐍🐾🐍🐾🐾🚍🐾🟥🚍🟥🚍🟥🟥💫🌚😉🌚😉🌚😉🌚😉🌚😉🌚😉🌚😉🌚😉🌚😉😒😂🙂😂🙂😂😒😂😒😂😒😂😒😒❤️😂😒😂😒😂😒😂😒😂😒😂❤️💙❤️💙💙❤️💙💙❤️💙💙❤️💙💙❤️💙💙❤️❤️💙❤️💙💙❤️💙❤️❤,5
2982091c-38f6-42e5-b870-b610a03c9c7a,Nics,5
fb6651c9-f6d5-4d61-9193-9ef689ee1a7f,Nice app,5
005bc619-d253-4c0d-a1e8-c8d8b27534fd,Tiktok refuses to allow me to delete my account. After MULTIPLE attempts.,1
6371e349-f368-44ab-96c8-8d259d2bf773,Wonderful app,5
96d8d980-7560-487f-bf7d-0568351a28b0,Il Loved it,5
b18e2639-735c-4b9b-a96e-1de52d17fb7b,I have it,5
6474550e-7312-4937-bb9e-3b10498e869e,Excellent,5
d3a32470-86b8-4e42-9a19-5df77c33b756,Good,5
dee12790-f31f-4525-ad99-49804634b031,Very good app,5
1c871fa7-16ec-4185-86a7-72c7fc6177c9,Reviews are public and include your account and divice info learn more,5
3b437a10-7625-4ccb-b980-0cea0dfadb89,Great,4
b7c16a9f-9d07-4bf6-a82b-6767f78dd4ff,👍,5
bc8e132e-e441-4c85-9962-fe0e1f87ff35,Untested... NA.,1
d5bcf9ec-93c9-44e1-ad9a-fd7f3bcad7ed,Where is clear mode? It was the best addition to the app,5
d88a8d3e-bae3-4c7c-a067-9b27335fdd86,This is a social app that everybody must have in his/her phone,5
ab69572f-fdb1-4abc-b6ec-b075a39bebbd,Blah,5
d004fb26-7064-4582-90fd-6a2329af6e54,Fix the algorithm plus ban some bots,3
b3b23136-a4be-4114-ab9b-0f41458ee6e1,Hello TIKTOK team Foryou last three months.one of my video have been in violution.it was atrupthy removed but returned after werning show.I have also posted some Thank you. TIKTOK user name:hamza_official_15,5
dc1cb9ad-6fd8-4079-a5d6-940ca2c79da4,It's tiktok tbh,5
9f802e98-2477-42de-8183-f50f377c720f,It's so cool I like it,5
c59f5bb2-78cb-4287-9920-a9e7fa8ba25d,GREATS,2
0383ec03-d20a-41fc-95c7-45d6cbdd5fe2,Destroys your brain,1
cdd7bc5c-bf3e-4f8e-b56a-f79c6931e30e,Lahore da pawa Akhtar laawa😂,5
dcff25f2-de6f-481b-9e20-7cc58f687c05,I LOVE TIKTOK ITS SO FULL OF DRAMA FUN AND GREAT THINGSSS,5
b47cbc1e-6624-4d19-be86-fef2a7c98960,I like it all the only thing is that you can not get all the song in your picture,4
a8b31c12-bcd2-4aa5-a498-525249a7e02d,Absolute joke suspended me with no apparent reason and didn't approve my apeal even when evidence was providdd,1
7225bceb-8511-494e-8cbf-bab99fc8f5fe,Amazing app,5
5b5200db-91c2-4015-8afd-0db23bebf61b,Best app ever and so Adickding,5
a07e2cf1-97cb-4ecb-9626-6e8bd2fb2dc2,love tiktok,5
a353cba8-910b-4123-9520-52e2aa5ccc77,TIK TOK IS IMPORTANT TO ME.,1
150a26f0-afc7-4fc7-bb3a-4d47002cdeca,Good 😁,4
78bec15a-7bde-42c3-a025-718ec03b988a,Idk i just felt like being nice 😐😑😐😑😐😑😐😑😐,5
abd977ba-e869-4ccb-846e-5fb43a75f14f,Love it,5
6e40c5d6-bd5a-4c9e-8080-c4dd0bca2c7f,I really love this app but sometimes when I go on it. It shows me the same thing every single day and I'm kinda getting tired of that happening but yeah I live this so much but please fix my problem .,4
a977bd34-623a-4342-b830-566d46f88d10,Wud be more but for some reason my tiktok crashes when i try n do a video. It just freezes an then crashes,3
7965a1a1-f046-4d5c-904e-97575e381cfd,7ic.,2
786d0c32-ed59-44f2-87fd-bb77ccacdecb,Industrial And General broker,5
b0faa8b2-018e-437c-b543-89322483dc23,Great!!,5
69e7be40-a8c2-490b-8c9c-5467e9364002,Hello Tik tok team! A warning is coming to my account. 1)I am sorry for my mistake. At first I didn't understand the rules. 2)I hope such mistakes will not happen again please review my account and help me.,5
4be7e839-77a2-4369-a0ad-e34810c55b0c,"This app is making cringe, stupid and impolite things go viral, videos should be reviewed to make the content better and protect society.",1
9186eb16-10df-426d-822f-896c1ab20b33,Very nice app and very use full,5
1ef77b7d-8030-4f08-a92e-f205021e6dfe,My videos promote on for u plz,5
d9b3cf95-316a-4a03-bda8-fba213ac83b0,The videos are very entertaining,3
53f72ff5-b7b3-4d73-9c12-934719dc8ece,Greater app,5
8f1add39-1750-4a1e-bb2a-54dc58cf438a,Very nice app for fun,5
f7fda5fa-e373-4987-8eaf-a0bdedfbf450,Very nice and good using,5
4742e0cd-9631-48a4-bd9c-7a700239de24,Very perfect but every month is update I'm not like,3
d20cb3ab-4f8c-41aa-8305-4eaf7baded02,Cool app,5
3448a754-08ef-4c16-934c-c4c25f9d6658,Very slow,2
036d3289-463d-48c1-bbfb-55c4ef328734,So excited 😊,5
ad5153cb-d0e2-4407-9ba2-0d71a19c77f1,A little slow sometimes but other than that really good,4
c017fdda-3293-41d0-b489-21bb949aca42,Tik tok is my pain killer,5
8098c741-64c8-425e-8b2c-1be102295ab0,1/2 of it is teenage girls on live stream desperate for attention. The commercials are false advertisement. I spend an hour scrolling through desperate little cum queens just to find a single video to laugh at. It was a sad experience.,2
132e99a1-6ca7-48f0-a1ab-edc9e6e9b85b,Good,5
dc21c088-2619-41d2-b5d3-72f2cd10e08f,Amizzing,4
5273ef65-c2bf-4803-a7ea-89e0fad06e89,Good app,5
9c74b71c-b34f-4b12-967b-2eaddb200beb,"My login keeps going to age verification but will not accept it. I can't do ANYTHING because it automatically goes there even after reinstalling app. Furthermore, all you assisisays to log in, so I can't even get help because of how inconsiderate the options are for assistance.",1
5d92bd51-1836-4fad-aed8-8bc02d469e9a,Masaliregan,5
20f92c98-3876-4eab-9ad8-65bc161b0f86,Very much interesting full of laughters,5
17e1d676-418c-4c12-943c-133ca13deac5,I can't access half the filters,3
592580f4-77ba-4bf3-8550-940b861aa4cb,"It's very entertaining, and I have been learning lot of things daily 🥰 it's very useful . I'm enjoying I love this app 💯",5
eb7e7a8d-9f4b-429f-9d49-adde8b479eaa,Was a 5 star until TikTok felt the need to not be inclusive and not give access to voice effects for all. Lane! I mean what was the thought process on that?,1
0a6665a4-d5dd-4bc5-9092-53a309499e4c,I like tiktok,5
86294e8b-8189-48bb-9df1-32e4e5c4bfc6,The app is amazing,4
2eaa85e0-874b-4193-adf5-578e46a5ff3e,"Why? How can you be so good at being so bad. I honestly don't think social media cares about the products they have. This is truly why it's free. If we had to pay, they'd all go bankrupt. Failure is the common theme",1
27341d00-a056-4889-a7e5-124ba7c5a3a2,It won't let me download my videos and send them to the front of tick tock and my sound is gone on my videos,2
d7d7b6ae-59be-4e25-bc14-e932ce6fc089,This is awesome though it has some adds,3
d1c869e4-192d-4fe8-8811-58a1ffacc7da,The app doesn't recognise your real age even if you're introducing your ID card. They just assume your age of your profile picture.,2
e1a1f1a5-7baf-424c-8e80-a40f17076db5,Thanks am so much,5
85814e55-9970-4d8c-94c7-26dbc3e69661,Don't trust it,1
dc4ab9e6-296e-4ce8-99d8-23ed0214b902,Gòoooood,5
82f2530e-954f-471a-aed9-028834691c1e,Trash,1
8c2ecd6a-87f3-477e-868f-0fa0f901d64b,It's amazing and also relieves stress.and depression,5
82281202-ec14-490d-9464-92a91e19cd66,support my phone ple,5
8b394070-1b98-48ef-acd7-85639f60deee,It's a easy way to meet people and have fun,5
637965bb-73c2-4bc8-8494-762a95e25285,gay ahh app dawg,5
ff35be49-069c-4646-bebd-34eb7a42e2fa,To much bullying,5
ba277ef7-3c81-49c5-88e0-bd92a791fc75,Tik tok very good aap I like tik tok,5
74b517a2-2f88-4944-a583-61973b27f8dd,Because ewe nasty stuff on their And it's just no people of this world don't buy it,1
7d09c2c5-7369-4aa2-8416-d3287c6980a7,Good but exhaust data,5
919df849-af4e-45de-93a8-5515cbac438c,Best vidios,5
